transaction_id,account_id,transaction_type,amount,transaction_ts,merchant_category
be2ad97e-17cb-4285-8946-8103211622aa,A0047,Payment,191.03,2023-01-15T11:42:00,Utilities
e1aa560c-79e0-45dd-b973-c3814775e99b,A0107,Payment,54.08,2023-01-30T22:38:00,Entertainment
f602020a-401c-47da-ad1b-4e5f9def9d9c,A0378,Withdrawal,313.36,2023-01-20T16:53:00,Travel
81e57b3d-ffa9-44cd-b723-4293c2b640b2,A0235,Payment,226.2,2023-01-13T03:41:00,Education
4b6a3039-3024-47c2-8988-bbcc22211f24,A0348,Transfer,390.1,2023-01-03T05:05:00,Groceries
7b2b899b-4f2c-45c0-9826-298f16dda602,A0254,Withdrawal,114.13,2023-01-30T06:07:00,Utilities
e54052b4-de31-4721-bc9d-be88c7084bd7,A0331,Deposit,86.46,2023-01-25T01:50:00,Dining
a0ce4ea1-296b-4193-9002-774bfb299a9e,A0174,Withdrawal,206.13,2023-01-11T03:05:00,Dining
63733cc6-9bac-443a-a904-101e5fe7e71f,A0236,Transfer,463.66,2023-01-07T00:14:00,Travel
2e546db6-6385-4c0e-97fd-f8ab39ef1235,A0220,Transfer,356.66,2023-01-15T17:48:00,Dining
034ac3ec-0e9b-4e5d-806b-a94b0dc596e4,A0096,Withdrawal,212.37,2023-01-22T07:12:00,Groceries
d71d9f45-21ec-41b4-88eb-610aefa6671b,A0057,Payment,261.05,2023-01-03T19:39:00,Healthcare
78ea9c41-1fb7-47f8-9a5c-0b7bb4eb6c9e,A0023,Payment,46.69,2023-01-07T22:34:00,Education
750aa280-8120-4d2e-b2c3-4c786323ca40,A0224,Deposit,492.37,2023-01-02T02:51:00,Entertainment
180346eb-4ce7-4787-9b72-2d39e24eba5a,A0166,Deposit,334.87,2023-01-02T15:43:00,Groceries
c6a720b9-1af7-44c3-aa50-4b129bf0b7ec,A0077,Transfer,146.28,2023-01-09T02:37:00,Healthcare
59015d11-3890-4008-973d-dc9040d2abd7,A0065,Deposit,294.98,2023-01-15T01:42:00,Utilities
b4f15d03-5fa1-45e2-b1d1-1ce434d98210,A0163,Transfer,59.19,2023-01-09T20:50:00,Groceries
4f9ef4fe-7881-42d8-920a-ded0f506cb84,A0217,Deposit,483.09,2023-01-28T11:57:00,Entertainment
46908423-de40-4da0-ab12-025f97a0932f,A0116,Deposit,91.52,2023-01-10T21:41:00,Education
ac7d8272-ef95-4dae-aa90-922e19cbfffb,A0203,Deposit,325.78,2023-01-23T11:59:00,Utilities
bec2b7fd-92ed-4452-bac3-9653ed4ee5df,A0017,Withdrawal,126.5,2023-01-06T12:50:00,Utilities
f3823dd5-2f36-4850-bfd0-950aebd075ab,A0193,Payment,360.19,2023-01-16T23:27:00,Healthcare
5184fdb1-3a3b-4a2a-b726-3ec52fa0cb84,A0078,Transfer,389.53,2023-01-09T00:15:00,Healthcare
46f95919-137f-4b02-857a-3de7472d873e,A0013,Withdrawal,338.34,2023-01-27T04:43:00,Healthcare
2c8b6a2a-7569-43e1-a8c3-fbc38a16e036,A0323,Transfer,309.18,2023-01-12T04:50:00,Entertainment
15f4d694-794b-40a9-a030-7bb53c8b6526,A0065,Payment,446.77,2023-01-29T00:08:00,Entertainment
0de03c58-e8b9-406e-9b1e-d4d1968734e0,A0337,Withdrawal,43.92,2023-01-11T16:16:00,Utilities
1e8bfff8-d27b-4e52-b824-6a804e30b27c,A0086,Withdrawal,168.8,2023-01-30T02:58:00,Healthcare
c3c00057-5a6d-44dc-accd-a6c1dd6fefca,A0394,Transfer,127.9,2023-01-11T07:46:00,Healthcare
ddb004eb-500d-42d5-8218-5028d011c5f4,A0315,Withdrawal,494.07,2023-01-24T18:23:00,Travel
4d8e2a02-1c02-4452-81c2-a587f4e29a20,A0311,Withdrawal,197.75,2023-01-01T01:33:00,Entertainment
72147a38-cc69-43e4-9f0d-d0850d7bd84a,A0186,Transfer,367.64,2023-01-11T02:32:00,Education
c8c87590-7c61-4e33-b61a-67b77d873c1b,A0181,Withdrawal,343.94,2023-01-06T21:07:00,Utilities
3c15fe06-7fa8-44ec-8946-7ed2fe0ca148,A0216,Transfer,109.98,2023-01-04T23:08:00,Travel
f70dde03-f6c5-4db3-9ef6-524a4c352d08,A0179,Deposit,123.3,2023-01-22T08:51:00,Dining
27942e2d-b960-4c72-9cdc-fa77ebadc5a9,A0046,Deposit,144.24,2023-01-26T02:05:00,Dining
8076e29f-79a7-4a34-a8db-c70f866996fa,A0023,Withdrawal,208.51,2023-01-18T16:59:00,Travel
3ac0d7b3-6ac7-4083-b78d-8b4b39031248,A0254,Deposit,120.99,2023-01-24T00:19:00,Education
c7f55d49-ec51-4c4a-acf3-e741556e84d6,A0081,Withdrawal,14.73,2023-01-18T08:17:00,Groceries
a068f9ab-ca03-4dd9-9475-e22b966cc1e1,A0050,Deposit,440.3,2023-01-23T08:43:00,Groceries
daa60a88-6df2-441a-be5d-0e841b590844,A0079,Transfer,482.98,2023-01-05T12:58:00,Entertainment
e5b35271-6af7-4358-bcc6-b5f886514ea7,A0330,Withdrawal,174.08,2023-01-26T09:47:00,Healthcare
cc8e171d-3d4e-4129-b168-2f1feb015022,A0286,Withdrawal,172.56,2023-01-05T01:54:00,Education
fde86859-9398-4f61-9d81-57877934211d,A0252,Transfer,8.51,2023-01-12T22:19:00,Travel
9b048b11-ea71-497c-8e86-9948aed34b67,A0132,Transfer,341.72,2023-01-22T18:37:00,Utilities
ee202f25-8ea6-4e62-8337-f72384b24f2c,A0166,Transfer,413.59,2023-01-12T22:53:00,Utilities
ef5e5eaa-3d15-4438-bf9c-2f72f7366a64,A0074,Withdrawal,77.57,2023-01-10T20:41:00,Healthcare
8fef3806-db2d-4713-8802-d509ca5e0b8e,A0078,Withdrawal,84.03,2023-01-08T08:16:00,Healthcare
7b2d5c3a-a8ce-44de-ba16-56b5c1e6efc0,A0260,Deposit,396.09,2023-01-29T21:18:00,Groceries
dbf92cd8-f8a8-4650-b5be-46ea261a2315,A0386,Payment,310.06,2023-01-12T13:10:00,Utilities
4f4c651d-8a23-40dc-8394-e9f56fe50b1b,A0177,Withdrawal,27.21,2023-01-29T17:35:00,Education
ba980679-8f40-409c-9097-93904775849f,A0094,Withdrawal,313.16,2023-01-17T02:22:00,Dining
19cb1812-5581-4025-81d6-b205b4d33038,A0029,Transfer,157.91,2023-01-09T07:55:00,Education
f0de6e79-11a2-4f43-bb60-21155b94539e,A0316,Payment,187.52,2023-01-10T14:32:00,Entertainment
3c77ce96-6272-4b63-a16d-1e43e5f3ef7d,A0335,Deposit,386.02,2023-01-18T17:33:00,Utilities
888056bd-51f1-4037-b137-9f5e14f4261c,A0325,Transfer,406.41,2023-01-12T03:12:00,Groceries
ba2f6501-af69-46b5-a904-53ffec4abb05,A0331,Deposit,203.18,2023-01-25T04:37:00,Groceries
d6312c71-bc70-4788-937c-2ff92654b16c,A0139,Transfer,473.84,2023-01-23T09:09:00,Entertainment
eb1a1bdd-4670-46b2-9e06-9824efe2685a,A0053,Withdrawal,206.2,2023-01-01T06:53:00,Dining
4385bb77-63f3-4873-a2a0-5e7cc5ba9cb0,A0342,Payment,387.06,2023-01-11T10:15:00,Education
b6d21327-8d14-48ec-82b0-2c9874a2fe02,A0286,Payment,244.52,2023-01-06T13:17:00,Healthcare
c80960bf-b8ff-464d-964f-9951b54eee65,A0287,Payment,449.28,2023-01-07T18:11:00,Groceries
a8ad7c04-a499-4f9c-a563-c6f7af3a1d59,A0337,Deposit,454.34,2023-01-11T00:01:00,Education
e7eb911d-8012-4761-932b-43dca7d6ab87,A0197,Withdrawal,48.27,2023-01-19T06:19:00,Healthcare
cb647629-ead4-4698-8ece-fe9c84fa019f,A0029,Payment,468.56,2023-01-19T04:08:00,Utilities
f1fb9f53-cdba-4ac3-a39f-02256e7b294b,A0292,Transfer,413.64,2023-01-30T21:27:00,Entertainment
1544d79e-c608-42e2-94da-c4ef3742398a,A0197,Deposit,396.7,2023-01-15T06:47:00,Healthcare
16cde931-7806-4332-b45f-e13ff607d4e9,A0141,Transfer,104.45,2023-01-03T01:11:00,Entertainment
b6542f2a-60b5-4771-b8ef-28abaf3adf58,A0163,Payment,403.53,2023-01-26T21:08:00,Groceries
a9489ffa-f188-4866-b2e5-1ac87cdcb55d,A0089,Deposit,425.82,2023-01-17T18:16:00,Groceries
f14df503-0b0e-44c5-85f5-3cb8dc3a6095,A0219,Payment,148.13,2023-01-04T06:39:00,Groceries
d3034114-ad17-4535-9dc0-6355206b0f51,A0289,Payment,476.37,2023-01-16T00:23:00,Dining
9db1d46d-dfba-4da3-8537-0b79f7a4d27b,A0139,Deposit,29.68,2023-01-26T22:07:00,Healthcare
aaab9447-e0d0-4df4-9e92-a9c3696e36d0,A0046,Transfer,79.21,2023-01-27T23:05:00,Utilities
676ab6a8-ce71-4372-b652-dd8b4ed9f6b7,A0302,Payment,271.1,2023-01-21T12:27:00,Travel
b5fd775a-3b2a-4173-8d4e-f4b9122a8412,A0254,Payment,290.02,2023-01-09T09:55:00,Groceries
05e5403c-9b93-4bcc-88b0-64f07d28ebdf,A0244,Deposit,324.35,2023-01-07T05:44:00,Groceries
549b6c1a-e788-4aa8-a078-033d472ee3e8,A0129,Withdrawal,13.4,2023-01-20T18:41:00,Utilities
9a969bec-0b38-4111-8864-eb6e8e89a7d6,A0341,Deposit,480.38,2023-01-04T05:40:00,Travel
d652d9b3-9de2-4ac3-9efd-d9c2fbcaec48,A0333,Transfer,27.07,2023-01-05T08:57:00,Utilities
31ed4080-91fd-4187-bb48-4ffaa48a55bf,A0373,Deposit,75.82,2023-01-07T19:28:00,Entertainment
8fb7ee0d-ed71-464e-91d5-3c08e2cdce32,A0037,Withdrawal,11.94,2023-01-27T00:18:00,Utilities
c99e5828-6447-4d68-bcde-7b52f8f30e05,A0384,Transfer,285.59,2023-01-29T05:32:00,Dining
8d0086d5-f3f9-4088-b64c-74939e781b82,A0236,Transfer,466.47,2023-01-19T11:26:00,Groceries
ab5789a6-30d8-42ba-acbb-8e76f3524c7f,A0289,Transfer,334.64,2023-01-10T19:30:00,Groceries
6983fe83-5842-45b9-abad-1cb339ce38b0,A0084,Transfer,412.22,2023-01-23T07:48:00,Dining
41c99db6-22de-4066-9138-909cfb9c7726,A0118,Deposit,11.57,2023-01-28T09:28:00,Education
61ee5736-1698-4382-8943-88f0f1cf55d3,A0094,Withdrawal,273.3,2023-01-20T22:14:00,Healthcare
f0d3ab0b-5324-447f-a6c2-a82eb7790b9e,A0199,Deposit,232.48,2023-01-21T22:51:00,Entertainment
628de862-17b0-4692-9c01-07d2e92fe0fe,A0356,Transfer,251.99,2023-01-30T12:36:00,Travel
df1f5cf7-4020-4ac9-b1dd-aeeff32195fa,A0215,Payment,40.75,2023-01-11T19:07:00,Education
0eb0acaf-8f4d-4067-9a70-f8b614825ca2,A0326,Withdrawal,343.8,2023-01-29T17:10:00,Healthcare
ed765b42-bdd7-43d0-a43f-1f7e7f84e95a,A0292,Payment,254.09,2023-01-10T05:44:00,Groceries
e1454366-7cdd-4db8-bf84-db719b40ef5f,A0308,Deposit,383.75,2023-01-29T16:05:00,Education
c9780914-5856-443b-85cf-becc260cef61,A0195,Payment,245.22,2023-01-15T01:15:00,Utilities
c5b3125f-4786-4337-abe5-63e0885b352e,A0015,Payment,78.94,2023-01-09T06:27:00,Utilities
1080871c-2859-4fc3-a053-0a6d82d7c854,A0063,Withdrawal,325.89,2023-01-03T01:53:00,Utilities
f1e45d96-0481-499a-959b-d0015f0e5990,A0061,Deposit,90.33,2023-01-17T00:26:00,Education
a613195a-30d2-4795-8285-368dc2bf414f,A0012,Payment,436.84,2023-01-23T03:09:00,Education
7548a097-940c-4b9f-be45-a3ee9b40637d,A0193,Payment,308.49,2023-01-13T20:52:00,Travel
80ec7467-9369-45b2-9f69-1ddc4aec70b0,A0327,Transfer,82.82,2023-01-13T22:18:00,Dining
514df362-240c-41f2-bdf8-c46045d6b820,A0003,Deposit,481.36,2023-01-01T01:18:00,Utilities
52efb994-979c-435b-8a84-16a834a8f6e6,A0215,Transfer,261.59,2023-01-19T00:08:00,Entertainment
ccfbc7dd-f817-4929-8a74-9d0cb989abd3,A0158,Transfer,41.08,2023-01-23T14:12:00,Dining
03a2d028-bc1c-454a-9692-f215b5baf1fe,A0152,Transfer,315.28,2023-01-27T23:48:00,Dining
b12297a5-2438-453d-9965-e97f2aae33ad,A0158,Deposit,130.33,2023-01-20T02:31:00,Education
ade44cc7-4751-4070-b9d1-9948dd80b169,A0103,Transfer,402.83,2023-01-16T19:37:00,Dining
9407bb29-1ea0-4573-abc9-bd7339e16bb2,A0353,Deposit,409.82,2023-01-12T16:38:00,Education
b0cdc39e-3c1c-4dd1-b760-206c2073703a,A0169,Deposit,489.58,2023-01-02T01:10:00,Dining
f864cd8b-84b0-4c5a-8167-1e2ab7478d87,A0125,Payment,253.43,2023-01-15T07:46:00,Healthcare
b54f7e97-edef-401e-bd38-9006d75693da,A0112,Transfer,230.2,2023-01-10T01:33:00,Groceries
27c49f53-787e-4a22-b4b2-4c0c46c803c1,A0301,Transfer,377.97,2023-01-13T09:31:00,Travel
dcd1c762-d825-4d8c-b603-80d813410dcc,A0218,Withdrawal,70.57,2023-01-22T03:15:00,Dining
d0e3d81f-b736-4d7a-91e8-484d13f330ad,A0040,Deposit,275.72,2023-01-29T21:34:00,Travel
bb6bed5a-0029-4797-9e48-0c07c71d4658,A0332,Payment,275.39,2023-01-07T06:01:00,Travel
74a98ca7-f5fe-4860-87fc-2b6ccad98862,A0356,Transfer,49.29,2023-01-11T03:17:00,Entertainment
4dacccd4-a9d1-4ef5-8517-3ef83c0ec5e6,A0105,Deposit,211.9,2023-01-17T21:11:00,Travel
f8f125aa-8fca-4ddc-ac52-81949e13fa81,A0238,Deposit,427.38,2023-01-09T03:47:00,Entertainment
e39407ec-9e95-4732-821b-ab2f49fc1bda,A0179,Deposit,428.8,2023-01-08T08:24:00,Travel
31143112-da33-450d-b2c1-38688876fcdb,A0082,Transfer,54.12,2023-01-19T19:40:00,Healthcare
028b4d0c-bb87-4215-afdc-931fc0bd2bcf,A0105,Transfer,49.91,2023-01-14T15:21:00,Utilities
9051dc35-525b-423b-93ac-2f6385286340,A0040,Payment,135.03,2023-01-28T22:44:00,Entertainment
3cc913ed-8cee-4175-8394-4754402e88b3,A0268,Payment,438.01,2023-01-28T20:09:00,Dining
c06ee770-ce44-406c-b261-a4c3082991a9,A0178,Payment,68.81,2023-01-19T20:08:00,Healthcare
0e55b3bb-599c-4816-8171-b94decd9678a,A0222,Withdrawal,361.4,2023-01-14T14:04:00,Entertainment
d014665c-0ed4-4613-8ef0-00d43bb8be96,A0385,Payment,55.08,2023-01-14T07:06:00,Healthcare
1dadb6a7-943d-4d73-bf5e-2b818dd21582,A0113,Payment,313.45,2023-01-12T17:08:00,Education
ac9f31f3-912e-4d89-969a-fc08f90a9403,A0037,Payment,181.25,2023-01-28T20:27:00,Groceries
1d1c2146-25d1-4e76-9f82-c688abb25efa,A0202,Withdrawal,395.51,2023-01-28T15:30:00,Utilities
a0670ba5-3a88-44b8-98a2-fc97a74338df,A0361,Payment,120.68,2023-01-13T13:14:00,Travel
bbf3c14c-3c96-45ae-89b3-abe63263b7e8,A0230,Payment,321.4,2023-01-11T07:18:00,Travel
44d21108-58c6-4286-8f41-2256cc74941c,A0138,Transfer,121.66,2023-01-13T00:08:00,Groceries
f36cf1b1-1819-4fe9-b84e-7b92db653738,A0269,Withdrawal,358.26,2023-01-07T15:35:00,Utilities
a7a98fdf-0e02-44c2-a03f-09e4281b1538,A0024,Payment,437.47,2023-01-23T18:41:00,Dining
ae5533ec-2960-4c24-9c7f-03bea8fe0aac,A0065,Transfer,67.77,2023-01-10T22:41:00,Travel
25494bd8-620e-433b-af30-63e575c0eab7,A0342,Payment,433.96,2023-01-05T12:57:00,Utilities
8d947bcc-c900-4731-aa65-74f7f6d4feb4,A0080,Deposit,298.82,2023-01-01T08:42:00,Education
90575991-b648-4075-aa24-a2dbc3ea56c1,A0292,Transfer,67.92,2023-01-06T20:59:00,Groceries
b6623eb6-09e2-4ae8-ba93-c5f96e87e7ac,A0353,Withdrawal,216.63,2023-01-06T05:46:00,Education
f0cf908d-2dec-40c4-a748-09c6fcfc7bcf,A0245,Deposit,84.63,2023-01-22T19:07:00,Entertainment
e040b039-e664-4679-b311-a5e239771938,A0154,Payment,351.67,2023-01-09T18:29:00,Entertainment
5fcd0db2-1231-4354-abb8-9f714e5841b8,A0322,Transfer,380.64,2023-01-17T20:43:00,Entertainment
c0a85310-5149-432e-9b9f-fa1d86371123,A0241,Withdrawal,57.37,2023-01-06T17:15:00,Groceries
fac37aee-9ed3-4d95-8e9e-91881a599f40,A0125,Deposit,255.54,2023-01-02T22:52:00,Entertainment
3667e401-1108-4f30-9a60-c59ad3acc517,A0142,Transfer,408.24,2023-01-14T20:28:00,Dining
4bb92ef6-3ca9-419f-82fe-660335b9e339,A0032,Withdrawal,468.4,2023-01-28T19:18:00,Utilities
1d028a69-84e8-4fca-b3ae-75cc263a10d4,A0290,Deposit,259.19,2023-01-02T05:54:00,Utilities
0e9a22c8-e7f9-457d-b178-04074b13f13c,A0377,Payment,475.39,2023-01-05T20:28:00,Utilities
b44688d8-9e98-407f-91a3-307c39856ffe,A0398,Deposit,270.17,2023-01-10T06:51:00,Healthcare
5d1a5b17-cebc-4f55-8022-23129e054bb6,A0236,Payment,200.12,2023-01-18T21:47:00,Education
6fb1be82-7e55-4bd0-b962-0c49b04fb542,A0182,Transfer,424.86,2023-01-09T15:52:00,Entertainment
9ea9cef2-f80d-4623-bca0-499b84a5cf5f,A0298,Payment,249.03,2023-01-29T13:56:00,Healthcare
797d257f-8200-4d53-a938-e6b145a1aac3,A0241,Deposit,238.59,2023-01-26T06:37:00,Dining
a8be2b9c-c235-46fb-9761-9244cd56b5aa,A0040,Withdrawal,247.7,2023-01-04T03:07:00,Entertainment
86d8cdbe-fb25-4614-b6d7-d694684fc44c,A0361,Payment,424.16,2023-01-26T03:31:00,Entertainment
11004f28-4c60-46d5-8ca9-e785a55d5e69,A0096,Payment,416.81,2023-01-15T21:27:00,Dining
5fcd8d4f-1c12-44fa-be76-ba29ab5574ef,A0198,Withdrawal,204.74,2023-01-04T20:27:00,Groceries
e2e4902a-0684-4ecf-bfd7-5722617b5cc0,A0114,Payment,169.98,2023-01-03T04:29:00,Utilities
b1b333e2-b968-4cc7-9248-8eaa67a72277,A0151,Withdrawal,248.5,2023-01-09T16:04:00,Education
26b5d426-6c9a-48f7-8bda-d8b28386e15d,A0208,Withdrawal,288.52,2023-01-07T04:15:00,Groceries
c0287df6-027f-4b52-a391-02e22e83c8e9,A0127,Withdrawal,122.98,2023-01-15T02:37:00,Dining
92c906c4-f4c6-4d88-9d0a-cec11d0b5ddf,A0149,Withdrawal,398.01,2023-01-13T01:35:00,Dining
583165c8-d5b6-40d5-a36c-db2a1d49f625,A0106,Deposit,245.81,2023-01-01T20:26:00,Entertainment
b79be1e0-ad92-41f4-bf02-326692f93b99,A0118,Transfer,170.35,2023-01-27T08:54:00,Dining
9c67a2f7-83af-40d6-9c20-c8ca8b86fd53,A0258,Transfer,57.88,2023-01-25T14:07:00,Education
005f444f-c250-4e0f-bf6e-7a76285ae2cc,A0014,Deposit,123.23,2023-01-26T03:06:00,Education
81412cf0-4f6e-491a-be80-6ea50379fd10,A0333,Payment,474.89,2023-01-07T09:51:00,Travel
b186b08b-1b8d-406c-964c-d9717a71e41c,A0143,Transfer,156.02,2023-01-27T12:19:00,Groceries
4af15ffb-410b-4f2a-84fd-e29662df4c49,A0078,Deposit,88.59,2023-01-30T10:17:00,Healthcare
6eaff076-6ee2-428a-8c86-5b355307ea0d,A0249,Transfer,233.03,2023-01-14T00:26:00,Groceries
48a79685-3a32-4a0d-8894-9f0cdcf0c71a,A0238,Payment,157.01,2023-01-09T13:41:00,Groceries
f9ba3d4d-0bc0-447e-9464-65da5624875b,A0154,Withdrawal,22.4,2023-01-15T11:55:00,Groceries
ffbdbfa9-c11b-4f47-abcf-663c1841c0eb,A0079,Withdrawal,164.96,2023-01-25T10:04:00,Education
40efe760-535e-4c4f-9d27-a66c0e47ed47,A0187,Deposit,274.33,2023-01-08T10:26:00,Utilities
3fb50744-3395-4ae2-afc2-1094f08ea0dc,A0286,Payment,278.1,2023-01-20T05:04:00,Dining
37d2e6d4-d5bb-4975-9046-9a8b5b0287cd,A0173,Withdrawal,181.5,2023-01-21T09:49:00,Education
4f275a53-12f7-4237-8062-80e1d6565928,A0172,Withdrawal,226.41,2023-01-10T01:19:00,Utilities
176ef032-469f-4444-9b49-fb15843de717,A0068,Withdrawal,482.93,2023-01-29T09:08:00,Education
2f1e4c16-1bcf-4cf2-b26b-0d347eb42be0,A0119,Deposit,191.79,2023-01-07T04:52:00,Groceries
eab9dfdf-9c81-41e7-b1dc-e630cca14194,A0068,Payment,132.82,2023-01-19T06:17:00,Travel
adb4e3ec-8db9-44e0-8c1f-c65251be7394,A0055,Withdrawal,125.52,2023-01-10T07:16:00,Groceries
b9e94a31-9d27-497b-a440-b890809c4faa,A0117,Deposit,231.59,2023-01-10T23:42:00,Utilities
a06355df-b12e-4cde-9329-d2eb61378bb8,A0129,Transfer,380.96,2023-01-22T07:40:00,Dining
fca87543-6403-4106-bf36-96a641a90b57,A0034,Deposit,106.96,2023-01-20T11:14:00,Education
4afc3993-8553-42de-863d-caef99d59884,A0233,Payment,356.1,2023-01-01T11:41:00,Dining
abc6ea03-860b-4042-bfa5-28ee30674254,A0218,Withdrawal,15.47,2023-01-22T18:31:00,Travel
578e406d-df7b-4c12-89ee-660eea0e6855,A0312,Payment,212.37,2023-01-15T08:16:00,Utilities
70e09fdc-ebc1-4f7c-bcc9-0165366478fc,A0383,Deposit,389.05,2023-01-08T21:34:00,Entertainment
ebcb5174-59a4-4097-9370-62bc36ae2d79,A0328,Payment,172.67,2023-01-10T14:02:00,Groceries
7ceaac51-5cb2-45ba-97b9-8b8513b63261,A0040,Withdrawal,284.05,2023-01-11T12:07:00,Healthcare
c8afadcc-d2b9-44f5-a88c-7d0b6fa37ca5,A0297,Payment,106.46,2023-01-23T04:37:00,Utilities
feedcc12-afc9-41a8-9fd2-08f56357af52,A0120,Deposit,372.29,2023-01-10T20:47:00,Entertainment
730487c6-66fe-4784-b20f-eca7a1002592,A0366,Withdrawal,30.88,2023-01-03T02:58:00,Utilities
6b7d5115-b698-4d24-914b-0019b4397e31,A0276,Payment,427.01,2023-01-21T20:45:00,Groceries
35ada9ed-3f45-49ba-b5ae-2eb3f65eaf50,A0297,Deposit,103.11,2023-01-05T03:15:00,Dining
93e62d6e-33df-44f9-bca9-68eefc4f608e,A0367,Withdrawal,437.83,2023-01-08T10:29:00,Healthcare
11fa2b1c-4b96-4210-b955-2f595f0d2987,A0067,Payment,179.5,2023-01-03T08:55:00,Entertainment
25f9568a-8ba5-448e-a9fb-43d774949349,A0029,Transfer,362.73,2023-01-19T19:44:00,Education
9660caee-fe01-4743-bbbd-392b6b45aee4,A0132,Transfer,163.02,2023-01-05T14:57:00,Education
e5a5eee3-b28f-4e2c-9a13-250cdc726703,A0243,Transfer,453.43,2023-01-15T14:44:00,Education
cc057140-075b-444e-8792-8c932ee5ba65,A0133,Transfer,67.69,2023-01-05T19:38:00,Travel
e4315167-12fb-41ae-9b4a-0c75c9a7202a,A0307,Withdrawal,93.37,2023-01-13T00:02:00,Groceries
82ca2f94-b7d4-40f9-a22c-34cf80ad118f,A0197,Payment,249.05,2023-01-30T02:51:00,Travel
96a0dc37-3eef-4725-b90a-ad7b5911957d,A0116,Transfer,45.56,2023-01-08T00:18:00,Education
692dfab3-4e1c-4c19-a199-84003c8e088b,A0346,Transfer,102.01,2023-01-29T14:57:00,Utilities
1499adfa-9255-468b-8954-55753037496b,A0173,Deposit,472.16,2023-01-09T04:28:00,Utilities
1bc510fe-ffc9-42e8-b657-5aed657ff069,A0162,Deposit,488.36,2023-01-27T14:54:00,Education
6b88140f-a51c-4080-b762-87719b7b3c76,A0352,Payment,191.25,2023-01-18T12:49:00,Dining
069ca856-1526-4f99-9356-8bf3ac23d412,A0388,Payment,462.03,2023-01-12T14:13:00,Travel
5a6d9e01-9295-4868-90c2-ed0dc238f4d2,A0371,Withdrawal,274.69,2023-01-12T06:13:00,Dining
df4cc8d3-ec6f-4947-86b5-2a2bb7acd97f,A0127,Withdrawal,138.52,2023-01-21T13:00:00,Travel
e030024b-b5fd-4c5a-8b80-07cffe829c16,A0393,Deposit,352.69,2023-01-09T11:29:00,Groceries
4f39cc7e-2a0f-4e17-a262-e6e165676a36,A0066,Deposit,331.16,2023-01-04T21:52:00,Groceries
dc7fa1e7-1320-4801-a308-415e308ed92f,A0061,Transfer,494.62,2023-01-24T08:53:00,Groceries
b302105b-3201-46a9-bdfc-3e82ce4962ed,A0120,Payment,136.2,2023-01-26T03:48:00,Dining
06426d74-bea4-4ec9-ae22-c787703198f7,A0380,Deposit,337.67,2023-01-04T08:45:00,Dining
1572818e-5132-4b5b-8849-29f10cf28988,A0025,Transfer,30.75,2023-01-14T06:13:00,Healthcare
6218f898-4f7d-4ce5-961e-bc8cd463f81a,A0018,Withdrawal,61.25,2023-01-28T05:27:00,Utilities
c958fb6d-973c-4003-956e-5de13f849526,A0180,Deposit,6.94,2023-01-27T17:59:00,Travel
5445ef2e-fad4-457b-9cbb-494e2ca47134,A0316,Payment,499.73,2023-01-17T03:42:00,Utilities
31b7c317-9909-415c-9d16-bf857b35162e,A0306,Payment,402.13,2023-01-05T23:29:00,Dining
5922cfdb-88e1-4ff3-84e3-820f0cce78b8,A0052,Withdrawal,394.43,2023-01-08T23:41:00,Utilities
c413bc10-5332-4568-b40b-ac197b9d492f,A0252,Transfer,257.31,2023-01-12T14:00:00,Utilities
f72c31b8-2bec-44ad-9c14-b1ceecd71bea,A0112,Transfer,153.53,2023-01-09T06:33:00,Utilities
5a687f37-0e64-4638-9270-4362a0a97a49,A0010,Payment,79.88,2023-01-14T03:57:00,Utilities
6f589b68-4c88-49d0-9a1d-70c98c80ae20,A0073,Deposit,145.91,2023-01-18T02:20:00,Utilities
28c5b95e-e30c-4f73-a116-637ca6d6ecbe,A0192,Payment,191.11,2023-01-12T20:43:00,Travel
22f6cb5a-743e-4336-84e2-a1dd7b544d0e,A0330,Transfer,379.37,2023-01-09T18:06:00,Utilities
569ba2d0-9cd9-4700-b202-7915b8a86942,A0378,Deposit,272.13,2023-01-25T13:21:00,Education
393520cc-2ef3-4c6f-ab88-8a0f8429ed66,A0100,Withdrawal,43.35,2023-01-14T04:38:00,Entertainment
6c8ed161-f4d4-43f1-9fe2-7ca390a1e82a,A0154,Transfer,13.92,2023-01-01T20:13:00,Entertainment
7e16a50f-0b2f-4ffc-bfce-875aa94297cf,A0257,Transfer,55.65,2023-01-24T03:29:00,Travel
bd3ebf53-5015-4c1f-88fc-afe5f5b5f8a1,A0297,Payment,208.2,2023-01-01T12:49:00,Entertainment
308c780c-c667-48bf-be5b-d29afee559f6,A0237,Deposit,466.93,2023-01-08T13:32:00,Groceries
9d51ff64-c937-4667-94bd-a9c56f1b3a6e,A0191,Transfer,320.51,2023-01-24T02:18:00,Healthcare
5b9a522b-01b9-4de3-972f-4a362dae3529,A0178,Deposit,401.9,2023-01-28T20:33:00,Education
6dee91b3-e8e3-471b-9ced-b86416aaa70c,A0160,Withdrawal,235.86,2023-01-21T09:32:00,Dining
6b9353d9-c5d4-4cf2-869e-e35837d24ef4,A0131,Withdrawal,184.02,2023-01-19T01:54:00,Dining
0d7697e3-b27c-4b89-8bef-efb84a7a0cbb,A0324,Withdrawal,58.66,2023-01-08T06:43:00,Travel
